channel,time_on_page,device_tier,loan_amount_requested,hour_of_day,monthly_income,existing_emi,rent,total_obligations,dti_ratio,avg_monthly_balance,bounce_count_6m,income_stability_score,converted,defaulted
web,70.70151067176143,low,84826.14122282705,23,24853.053255346225,1372.9630858644157,787.0732034453813,2160.036289309797,0.08691231081819471,28475.561209666397,0,0.915185385319287,1,0
web,43.57752767475375,high,301681.4030124417,2,28726.21760480939,9835.925553162095,3726.9303806428575,13562.855933804953,0.47214207315390655,32349.570715605507,1,0.6621053041160131,0,1
whatsapp,237.50437739064753,low,174901.68502595663,6,23380.55457914619,9302.772920610982,5971.362318460682,15274.135239071664,0.6532837015207124,30075.903897023145,1,0.41519264046174054,1,1
web,63.72081125384361,high,44726.69262049349,5,23309.687626612096,9569.255471374354,4658.075319856539,14227.330791230892,0.6103612806457303,38330.29749492992,0,0.8624414692805061,0,0
app,35.454817907474,mid,30018.165039530773,0,73028.3750967832,9350.879664205144,6711.558506708362,16062.438170913505,0.21994790586023916,20661.758629246182,0,0.7657572683295477,0,0
app,266.93897970748714,high,166557.06465531816,22,20869.254089012855,4814.586839352546,4148.081100374968,8962.667939727515,0.42946757471538655,9764.717362850957,0,0.9075376231969279,1,0
app,21.077980550988347,mid,95156.1119227649,18,27620.17236289394,3942.4189519294796,3283.6298686293403,7226.04882055882,0.2616221479583012,6001.393182831331,1,0.9958519182689844,1,0
app,157.75689210505615,high,43488.263656998046,19,68212.49061175768,11876.634566780327,15084.162966209122,26960.797532989447,0.39524722365645826,42837.034581636326,1,0.4903712077794509,1,0
whatsapp,67.41871848595606,low,92119.65844823433,13,44051.43419333739,7900.290736590405,6628.103122866878,14528.393859457283,0.3298052407486576,86330.99651667831,0,0.7715415703502814,0,0
web,111.98845722271821,low,193535.25545214684,9,21852.576831989354,3655.478889091925,6552.072694008786,10207.55158310071,0.4671097446118195,19060.07002324495,0,0.9668184705349234,1,0
whatsapp,98.51595568871252,mid,67490.2487441384,1,34878.73646715335,8636.048698199926,10455.856853755906,19091.90555195583,0.547379506420349,43188.03773569966,1,0.5199941780548872,1,0
whatsapp,110.87811701922732,mid,66202.19307596894,10,15531.71587471536,9071.448469389432,803.7181560410348,9875.166625430467,0.6358065461078004,30786.746155631692,0,0.8925105849233411,1,0
whatsapp,282.5027695710438,low,91381.97101798689,15,32842.93499329251,10800.421225254178,3269.8853521338806,14070.306577388059,0.42841197293304106,43651.402716547644,1,0.7850682098158737,1,0
app,255.13878700551746,low,99445.59625339445,16,37736.15450977133,14583.47529307665,11342.59659380802,25926.07188688467,0.6870353437887112,19168.442504776034,1,0.5787260653378824,1,0
web,37.120922414684834,mid,80932.68852213636,4,38967.56931131398,16003.15009939589,418.70422221584613,16421.854321611736,0.42142362512828735,64261.0108171982,3,0.9782766482010213,1,0
whatsapp,95.903819273152,mid,148568.11216063582,21,92849.02665355202,13570.448991552668,12936.454685491879,26506.903677044545,0.2854839154744171,110814.79015334876,1,0.8075885559101451,0,1
app,11.900551826961415,mid,158314.42066322386,17,52660.084889047655,17050.70812157064,2895.1500764818416,19945.85819805248,0.37876616112711314,104880.21096656863,0,0.7341183025837346,0,0
whatsapp,119.22142016382851,mid,97437.96176538513,15,20225.181574107548,3438.4297363353953,2841.6590842694172,6280.088820604813,0.31050840248794787,31533.49916240083,0,0.5796690079785646,1,0
app,138.6832669927112,mid,64648.03041984087,9,38344.18865272411,15639.56211530387,7537.825988105128,23177.388103408997,0.6044563444364963,76330.49426806787,0,0.4164851878072901,0,0
whatsapp,6.675764412735407,mid,73697.32175615223,5,35147.82576228658,15175.783838766078,2934.5872174636934,18110.37105622977,0.5152629120991632,63385.85931481035,2,0.5773860098249388,0,1
web,65.53525270812631,high,224356.68089115986,21,92300.27409048277,22188.808862120393,23055.908333749554,45244.71719586995,0.49019049663402037,48721.196885345715,1,0.7144660733636792,1,0
app,111.84716979414667,mid,298929.01946190227,23,29124.121273003722,12318.578350244854,6409.382655846461,18727.961006091315,0.6430395214516219,45041.17426620538,0,0.7333117731952847,0,0
sms,86.4946969585198,mid,38205.05392813076,7,38760.99594163018,17810.34322561852,9710.624857544975,27520.968083163494,0.7100170523122539,42504.537242776,1,0.5966298284675535,0,0
whatsapp,21.51064900698205,low,46262.1617775402,5,41503.85725523287,8126.3427432068365,2781.6355684813752,10907.978311688212,0.2628184229867675,17995.590113572023,0,0.929594641908282,1,0
whatsapp,23.903320929395036,low,72643.6160072095,22,21271.24060911358,12156.240250958492,3922.7011695204983,16078.94142047899,0.755900500396297,25995.351718834067,0,0.6535240724324501,1,0
whatsapp,59.76668411644019,mid,227504.52329796247,3,16946.289294792852,2774.599850823598,3925.456363469963,6700.056214293561,0.39537010715096854,6246.986545724016,0,0.7648820859497811,0,0
sms,47.08544520810378,mid,80790.13496359342,4,32428.10898429333,14140.783655336898,3236.9459642883094,17377.729619625206,0.535884766763371,50964.744727072066,0,0.6904502346845528,1,0
web,50.81001434642946,high,148174.49840693755,5,50685.91586832069,23534.923917522203,15766.92781379979,39301.85173132199,0.7753998533522825,43095.03345557218,0,0.7152951084369318,1,0
whatsapp,18.6260638298134,mid,92078.62925988997,14,18835.88317555088,4593.763220558116,3023.836591899094,7617.59981245721,0.4044195720190552,31193.794518142135,0,0.49287496819043947,1,0
web,68.30112037609656,high,73802.11950425137,5,34548.22604347856,8778.654726703508,2483.1955037445555,11261.850230448063,0.3259747755579447,49338.30006837978,0,0.5252787361097807,0,0
web,188.9065668256043,high,88480.89130525356,18,25986.15133218422,4554.718232516812,6499.001551072997,11053.71978358981,0.42536963793863614,46282.78970296098,2,0.6751453710807277,1,0
app,22.43848719937344,mid,43693.82311362825,19,13793.832448074118,2561.814099396821,524.325999871451,3086.140099268272,0.22373333233427495,7373.850029355349,1,0.9507454050174388,0,0
app,55.95421637783416,mid,158870.06842182687,7,40805.393059499955,20831.704383885437,1666.1696114673855,22497.873995352824,0.5513456018558083,55543.6055112,0,0.7692333493064857,1,0
whatsapp,103.35594847742178,high,63951.21294383825,12,44560.601576272325,4264.459696958002,2770.2237019640916,7034.683398922093,0.15786778342480745,78202.83971959785,0,0.9496854326122361,1,0
whatsapp,14.285409779568251,low,68901.88714662472,3,50777.82834558868,24402.835226689273,21866.250027598566,46269.08525428784,0.9112064608077606,30978.09583754815,0,0.8191545038253708,0,0
web,68.82155119071129,mid,58424.66181483514,21,53723.943303984306,31157.53661341357,307.71525001677793,31465.25186343035,0.5856839600435064,86484.07271002058,1,0.8826444860828488,0,0
sms,135.8482578487429,high,246430.29692483688,16,34558.6871445741,22301.60680624198,8389.71485906538,30691.32166530736,0.8880928125802969,24630.91588603807,2,0.7492376369676506,0,1
app,27.395236989038622,high,76940.08097480758,13,44365.89467529283,3684.0778908667385,8989.788073662756,12673.865964529494,0.28566686319046586,73998.51586344939,0,0.8032424876876557,1,0
whatsapp,73.93500278789601,high,118357.58734573059,17,39892.45098855909,3839.1414224243213,2094.5557505580086,5933.69717298233,0.14874235666001265,44996.319369977944,0,0.7828960563598323,1,1
whatsapp,129.246432939569,high,19484.774579381334,14,10030.792584489478,2006.2265857229816,1478.8974101792169,3485.1239959021987,0.3474425342311647,14033.81889394094,0,0.837328430089155,1,0
web,273.18345340923946,low,11015.732757286925,21,17155.904243653364,7079.76974307555,1934.8715697357763,9014.641312811325,0.5254541634636479,14845.679460431915,0,0.6052784046787252,1,0
web,71.12711979066874,mid,44598.461809846616,18,25078.889523277307,8642.628053182223,5724.298202015615,14366.926255197839,0.5728693147223678,42297.11925426345,1,0.9039753531301887,0,0
web,36.189713745239786,low,185317.92719637972,10,37279.170654078705,3868.775533650076,8818.690569596027,12687.466103246103,0.3403365976398933,15720.42432667317,1,0.83011318996437,0,1
web,36.45880047910862,high,113707.41754507451,6,41517.61936084782,5220.309044691478,4360.585516658773,9580.894561350251,0.23076695409913797,22760.2948188999,0,0.8548253819742433,0,0
app,17.525291706344802,mid,260955.2798115162,0,50315.2550023193,31272.282485425167,7226.07986710266,38498.36235252782,0.7651429442373535,18203.870002055897,0,0.551829485189603,0,0
whatsapp,199.0644655649133,mid,201816.01601332665,2,50885.54322413299,1073.5224258709482,2526.6917953838674,3600.2142212548156,0.07075121917038663,97153.35652209341,0,0.3346347063100074,1,0
whatsapp,123.93031541438609,mid,59391.57131827451,18,39855.30022547744,12544.731259313328,9978.311134059933,22523.04239337326,0.565120379622067,41422.377429175634,2,0.6666109682615817,1,0
web,23.89756272374687,mid,92298.499514491,0,46448.7095862806,1423.2215508808615,2581.537250247259,4004.7588011281205,0.08621894637759737,49211.836665152674,0,0.9174376377233947,0,0
app,34.38953093259147,low,220558.12031644053,3,78160.10396913411,11813.860908156923,17913.574396807453,29727.435304964376,0.38034027330239883,58048.080956709535,0,0.6219514889293757,0,0
whatsapp,70.24404996468947,high,86521.00591425545,23,44597.57425228877,12378.047625179943,28106.861444446113,40484.909069626054,0.9077827605735383,46625.20733105423,0,0.9172846957343385,1,0
whatsapp,135.15307967592267,mid,155434.77789808105,10,35711.34780177623,25396.156352564998,4064.4660220566407,29460.62237462164,0.8249652894130283,22254.228597452384,0,0.7588527699592502,1,0
web,96.07430843694111,low,38758.49496674623,6,45664.91120633514,11112.126525964914,6316.324797823991,17428.451323788904,0.38165959077505085,87355.19706290893,0,0.677861651137538,1,0
whatsapp,89.54418047211696,high,126943.36137182059,6,54602.12495529925,22540.199720506866,5327.944248056243,27868.14396856311,0.5103857036951901,36813.68310545708,3,0.8547940536166836,1,1
whatsapp,77.6315730720521,high,101867.29918711948,13,78805.0595598931,20388.252030971715,28881.43351260861,49269.68554358033,0.6252096733222388,147034.88941486255,0,0.5006422767072922,1,0
app,25.17199936368508,high,59903.30071614978,14,21006.282222529655,3579.6559836435986,4986.803065623808,8566.459049267407,0.40780462523157524,22658.221392666503,0,0.3726807059959954,1,0
web,70.94202128291712,mid,94418.65258810019,4,15998.92232712139,4654.180438706349,5673.220236494196,10327.400675200544,0.6455060199707029,15789.67195802494,1,0.6928664142973651,1,1
web,64.6276775100167,high,125385.4447713038,13,40281.99153161161,21080.59686968848,9332.549929022547,30413.14679871103,0.7550060372472913,66339.51578246179,0,0.88775046007706,0,1
whatsapp,17.266324894940823,high,181359.36981672296,12,17629.98651634663,3102.366616861423,3481.842532695894,6584.209149557317,0.3734664881026652,19222.287123242866,1,0.46344048698086837,1,0
web,195.79113884555937,mid,249625.5388258095,19,32061.33826178965,4260.548473376579,4295.533329944703,8556.081803321282,0.2668660220437001,21815.31662384575,0,0.9433032423405974,1,0
whatsapp,40.625170208276046,mid,167502.26997329784,21,89812.55681465079,34066.40182484689,26302.13455878361,60368.536383630504,0.6721614273627138,88307.14968016194,1,0.4339415450603559,1,0
whatsapp,17.767120626719347,high,208357.47568804628,17,36378.30940721152,11468.885845748257,1866.1728992788815,13335.058745027138,0.3665662028368926,36063.74520927472,0,0.35920340942265744,1,0
web,46.584904550007664,mid,54158.196372879196,0,36578.24175975558,17361.223581769507,5677.562790591922,23038.78637236143,0.6298494750972244,26749.534490348207,1,0.35468536532506756,1,0
app,54.22849222643762,mid,47833.19799316086,12,29724.440352050016,8412.340334890221,135.7377570918181,8548.078091982039,0.2875774275559237,28437.626519254918,0,0.7483976463622393,1,0
web,63.135074045733184,low,144203.9080162373,22,77074.18820099869,34469.82517422489,4005.8952473586723,38475.720421583566,0.49920370645026163,32078.942912308255,1,0.6825670996193911,0,0
web,53.50684875971483,mid,40855.01249799972,19,44875.757759727465,4956.261895014814,16300.528535416175,21256.79043043099,0.47368092465966827,84917.7325140358,0,0.7623916066779878,0,0
app,65.93246071389659,low,88801.65663923151,6,28738.668190895816,12825.97064175518,13023.57211680136,25849.54275855654,0.8994690563547225,38853.78136226435,2,0.7027192849295795,0,1
whatsapp,74.69410788454057,mid,165386.6385148754,5,76113.18407871426,30584.09089616557,4090.8077401036808,34674.89863626925,0.45557020187736963,41690.24266517928,1,0.7838381573421643,1,0
app,71.84711668886176,high,228184.2012334667,8,39838.54061410945,6633.0836970809305,5202.824405928686,11835.908103009617,0.2970969297710103,64576.204503316185,2,0.8686437760243796,0,0
whatsapp,89.06715271844355,mid,128998.26404584575,9,29510.71424372328,10987.874925926317,2272.223690828018,13260.098616754334,0.4493316734810871,20051.512867115114,1,0.6412950777361969,1,0
whatsapp,92.94001019767356,low,50787.24994289393,21,12783.743432295754,4509.418729532698,4080.739693378064,8590.158422910763,0.6719595452150051,16277.249379780114,2,0.6364167223565317,0,0
sms,94.62054953079296,mid,104849.18142324222,2,38898.371854220124,10120.471902321022,2591.715620921986,12712.187523243008,0.32680513135317385,71804.5667095446,1,0.8995740634160987,0,0
app,111.8382420040575,low,112552.75648308547,6,28978.465845576797,9056.600892831008,1817.2837436333023,10873.88463646431,0.3752401764265265,45713.27409562173,1,0.9606722962102006,0,0
web,36.92430747262485,low,64929.33803178873,10,31027.67675402328,12326.762034573989,15666.184853100842,27992.94688767483,0.9021928102962158,13020.70568773517,0,0.46495863982113245,0,1
app,38.09665080832478,high,31980.88473438175,11,30167.851711678606,805.8976829546972,9220.213795474885,10026.111478429582,0.3323442310129185,35672.11658832567,1,0.7517575662605315,1,0
web,135.57637641758714,high,167594.31822373826,11,14540.58579391389,5118.859051007023,447.34196038662833,5566.201011393651,0.3828044543929889,21430.055012516754,0,0.7826846287908751,1,0
app,47.76153749427423,high,90422.76248555229,12,130860.57025531927,7985.4002459409385,5243.3411443136065,13228.741390254545,0.10109035414139056,73757.50694325489,3,0.716481416443905,1,0
app,60.452333013955425,mid,154080.53538819865,21,25670.434764579386,15037.836108589421,5534.049777518593,20571.885886108015,0.8013843970610713,9779.83736426536,0,0.6542270449547188,0,1
app,56.3357702020517,high,121508.13762647459,22,50724.38488604372,18648.403005543772,6235.346122665556,24883.74912820933,0.49056778478659935,23660.0527270403,0,0.48944343678022695,1,0
whatsapp,266.7748060468617,low,90751.20280542076,7,32550.56781741408,2931.9579150321533,4721.977650102891,7653.935565135044,0.23513984788432168,62945.87196087829,0,0.7459401193327085,1,0
web,31.63151249099743,high,82624.11080140932,3,9240.139420549287,4853.348935809303,1401.9693003568784,6255.318236166181,0.676972278389532,15903.10655859291,0,0.4537036090160446,1,0
whatsapp,31.098535440777475,mid,99923.68865581184,20,33721.26083972398,9425.0959019654,615.6614550968501,10040.75735706225,0.2977574713112191,58819.75180546037,0,0.822352052660038,1,1
whatsapp,66.10706324608898,high,143562.59558144718,19,38550.513275018144,5977.225776351689,6115.790911864467,12093.016688216156,0.3136927542817642,24796.72635019217,0,0.19256215354239742,1,0
app,57.6023810401318,low,15237.921266118936,0,27652.195669819,5650.600022544593,15606.31276246621,21256.912785010805,0.7687242285867256,33316.15846638517,2,0.7065751137251545,1,1
whatsapp,23.67862435359087,mid,141276.7714172182,5,75015.8095005999,19386.772455130158,1138.6577463757335,20525.430201505893,0.2736147265243035,80839.15672509265,0,0.9012894111167369,1,0
sms,62.02989383840233,low,134777.14861376406,22,88964.28433448682,3872.445180850041,13647.409740893263,17519.854921743303,0.19693133095830198,151395.07127142212,1,0.8406809804248292,0,1
sms,67.49763753761857,low,166694.25831413266,1,41921.48423505863,18640.51788312796,20530.204334906986,39170.72221803495,0.9343830003346293,40208.51943977424,0,0.7832972224406936,0,0
